AnimalID,SireID,DamID,PopID,FamilyID,SexID,TankID,M1BW,M2BW,M2Age
13G100752I,12G000M771,12G000V382,Pop1,13F1367100,Male,T1,6.2,31.3,212
13G1000721,12G000M771,12G000V382,Pop1,13F1367100,Female,T1,6.2,32,212
13G100793I,12G000M771,12G000V382,Pop1,13F1367100,Male,T1,6.2,33.5,212
13G1000696,12G000M771,12G000V382,Pop1,13F1367100,Female,T1,6.2,34.1,212
13G1000691,12G000M771,12G000V382,Pop1,13F1367100,Male,T1,6.2,34.3,212
13G1000701,12G000M771,12G000V382,Pop1,13F1367100,Female,T1,6.2,35.8,212
13G1000723,12G000M771,12G000V382,Pop1,13F1367100,Female,T1,6.2,37,212
13G100770I,12G000M771,12G000V382,Pop1,13F1367100,Female,T1,6.2,37.7,212
13G1001165,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,5.42,29.3,213
13G100261J,12G000M771,12G000V382,Pop1,13F1367100,Male,T2,5.42,29.3,213
13G1001164,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,5.42,31.4,213
13G100229J,12G000M771,12G000V382,Pop1,13F1367100,Male,T2,5.42,34,213
13G1001171,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,5.42,35.2,213
13G1001162,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,5.42,36.2,213
13G1001562,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.02,24.9,212
13G100252I,12G000M771,12G000V382,Pop1,13F1367100,Male,T2,6.02,27.5,212
13G100203I,12G000M771,12G000V382,Pop1,13F1367100,Male,T2,6.02,27.7,212
13G1001563,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.02,30.7,212
13G100237I,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.02,33.8,212
13G1001569,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.02,35,212
13G100276I,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.02,37,212
13G100232I,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.02,44.4,212
13G100726I,12G000M771,12G000V382,Pop1,13F1367100,Male,T2,6.2,28.3,212
13G1000694,12G000M771,12G000V382,Pop1,13F1367100,Male,T2,6.2,29.6,212
13G1000713,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.2,34.5,212
13G1000704,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.2,35.6,212
13G1000714,12G000M771,12G000V382,Pop1,13F1367100,Female,T2,6.2,36.9,212
13G1001957,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.55,24.3,212
13G1001943,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.55,24.9,212
13G1001964,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.55,26.2,212
13G1001937,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.55,26.8,212
13G1001956,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.55,28.3,212
13G1001934,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.55,28.6,212
13G100659I,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.55,30,212
13G1001945,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,7.55,35.6,212
13G100601I,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,7.55,37.4,212
13G100694I,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,7.55,37.8,212
13G100644I,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,7.55,39.5,212
13G1004043,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.84,33.6,213
13G100445J,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.84,37.1,213
13G1004029,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,7.84,37.2,213
13G1004025,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,7.84,40.8,213
13G100412J,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,7.84,42.3,213
13G100477I,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,8.45,30.7,212
13G1003394,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,8.45,31,212
13G100416I,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,8.45,31.1,212
13G100409I,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,8.45,32.3,212
13G100419I,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,8.45,35.9,212
13G1003386,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,8.45,38.6,212
13G1003395,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,8.45,38.7,212
13G1003389,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,8.45,39.2,212
13G100417I,12G000V575,12G000V373,Pop1,13F1367101,Male,T1,8.45,39.3,212
13G1003398,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,8.45,41.5,212
13G1003402,12G000V575,12G000V373,Pop1,13F1367101,Female,T1,8.45,47,212
13G1001953,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,7.55,24.2,212
13G1001947,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,7.55,30.3,212
13G100638I,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,7.55,36.8,212
13G1004040,12G000V575,12G000V373,Pop1,13F1367101,Male,T2,7.84,26.5,213
13G1004042,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,7.84,29.2,213
13G1004044,12G000V575,12G000V373,Pop1,13F1367101,Male,T2,7.84,29.5,213
13G100480J,12G000V575,12G000V373,Pop1,13F1367101,Male,T2,7.84,31.1,213
13G100498J,12G000V575,12G000V373,Pop1,13F1367101,Male,T2,7.84,32.2,213
13G1004038,12G000V575,12G000V373,Pop1,13F1367101,Male,T2,7.84,32.8,213
13G1004039,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,7.84,35.9,213
13G1004034,12G000V575,12G000V373,Pop1,13F1367101,Male,T2,7.84,38.5,213
13G100452J,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,7.84,39.8,213
13G1004024,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,7.84,41.5,213
13G1003388,12G000V575,12G000V373,Pop1,13F1367101,Male,T2,8.45,29,212
13G1003408,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,8.45,36.2,212
13G1003390,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,8.45,37.1,212
13G1003387,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,8.45,38.5,212
13G1003385,12G000V575,12G000V373,Pop1,13F1367101,Female,T2,8.45,38.8,212
13G1002248,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.09,26.5,210
13G1002257,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.09,29.6,210
13G1002241,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.09,32.3,210
13G100831I,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.09,32.5,210
13G1002240,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.09,33.2,210
13G100818I,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.09,33.3,210
13G100860I,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.09,36,210
13G1002252,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.09,36.3,210
13G100801I,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.09,37.1,210
13G1002255,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.09,39.8,210
13G100805I,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.09,41.5,210
13G1002268,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.09,42.6,210
13G100327I,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.25,33.2,210
13G1000449,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.25,34.6,210
13G1000450,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.25,35.8,210
13G1000465,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.25,36.8,210
13G1000462,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.25,37.5,210
13G1000453,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.25,39.1,210
13G1000451,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.25,40.5,210
13G100388I,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.25,43.8,210
13G100972G,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.61,30,210
13G100868G,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.61,32.2,210
13G100981G,12G000W045,12G000W036,Pop1,13F1367111,Male,T1,9.61,32.4,210
13G100841G,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.61,33.7,210
13G100917G,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.61,36.6,210
13G1000086,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.61,40.7,210
13G100969G,12G000W045,12G000W036,Pop1,13F1367111,Female,T1,9.61,41.1,210
13G1002242,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.09,27.4,210
13G100842I,12G000W045,12G000W036,Pop1,13F1367111,Male,T2,9.09,28.8,210
13G1002231,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.09,30.5,210
13G1002253,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.09,32.3,210
13G1000473,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.25,27.5,210
13G100324I,12G000W045,12G000W036,Pop1,13F1367111,Male,T2,9.25,32.3,210
13G1000461,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.25,32.8,210
13G1000468,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.25,34.3,210
13G100382I,12G000W045,12G000W036,Pop1,13F1367111,Male,T2,9.25,35.1,210
13G1000452,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.25,37.3,210
13G100343I,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.25,39.4,210
13G100946G,12G000W045,12G000W036,Pop1,13F1367111,Male,T2,9.61,24.6,210
13G100935G,12G000W045,12G000W036,Pop1,13F1367111,Male,T2,9.61,27,210
13G1000072,12G000W045,12G000W036,Pop1,13F1367111,Male,T2,9.61,29.4,210
13G1000068,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.61,31.5,210
13G100986G,12G000W045,12G000W036,Pop1,13F1367111,Male,T2,9.61,33.1,210
13G1000073,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.61,36.5,210
13G100907G,12G000W045,12G000W036,Pop1,13F1367111,Female,T2,9.61,40.7,210
13G1001853,12G000V573,12G000W251,Pop2,13F1306004,Male,T1,6.91,28.1,211
13G1001849,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,6.91,29.6,211
13G1001837,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,6.91,34,211
13G1001846,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,6.91,35.9,211
13G100044I,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,6.91,45.9,211
13G1003220,12G000V573,12G000W251,Pop2,13F1306004,Male,T1,7.31,24.8,211
13G1003205,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.31,30.6,211
13G100463I,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.31,34,211
13G1003201,12G000V573,12G000W251,Pop2,13F1306004,Male,T1,7.31,34.7,211
13G100494I,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.31,35.1,211
13G1003217,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.31,35.3,211
13G100411I,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.31,40,211
13G100469I,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.31,43.1,211
13G1002350,12G000V573,12G000W251,Pop2,13F1306004,Male,T1,7.65,25.1,212
13G1002370,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.65,32.2,212
13G1002369,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.65,32.8,212
13G100190J,12G000V573,12G000W251,Pop2,13F1306004,Male,T1,7.65,33.1,212
13G1002367,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.65,33.7,212
13G1002371,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.65,36.7,212
13G100141J,12G000V573,12G000W251,Pop2,13F1306004,Female,T1,7.65,39,212
13G1001850,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,6.91,21.7,211
13G100001I,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,6.91,30.4,211
13G1001832,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,6.91,31,211
13G100025I,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,6.91,32.9,211
13G100011I,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,6.91,33.1,211
13G1001848,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,6.91,35.7,211
13G1001827,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,6.91,37.6,211
13G100098I,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,6.91,41,211
13G1003213,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,7.31,21.8,211
13G1003188,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,7.31,25.8,211
13G1003228,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,7.31,25.9,211
13G1003208,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,7.31,28.1,211
13G1003212,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,7.31,31,211
13G100432I,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,7.31,32.2,211
13G1002373,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,7.65,19.2,212
13G100040J,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,7.65,29.5,212
13G100085J,12G000V573,12G000W251,Pop2,13F1306004,Male,T2,7.65,29.7,212
13G1002374,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,7.65,33.7,212
13G100198J,12G000V573,12G000W251,Pop2,13F1306004,Female,T2,7.65,41.3,212
13G1002545,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,6.63,31.3,223
13G101090J,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,6.63,32.1,223
13G100187J,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,6.63,34.1,223
13G1002560,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,6.63,37.6,223
13G100132J,12G000V401,12G000M707,Pop2,13F1306017,Female,T1,6.63,39.8,223
13G1002314,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,7.19,29.1,223
13G1002347,12G000V401,12G000M707,Pop2,13F1306017,Female,T1,7.19,30.3,223
13G100159J,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,7.19,30.3,223
13G100092J,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,7.19,31.8,223
13G1002321,12G000V401,12G000M707,Pop2,13F1306017,Female,T1,7.19,32.5,223
13G1001993,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,7.93,30.1,222
13G1002001,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,7.93,30.8,222
13G100645I,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,7.93,31.4,222
13G1001986,12G000V401,12G000M707,Pop2,13F1306017,Male,T1,7.93,34.9,222
13G1002538,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,6.63,23.1,223
13G1002554,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,6.63,27.1,223
13G1002530,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,6.63,27.5,223
13G100172J,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,6.63,30.9,223
13G100173J,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,6.63,31.5,223
13G1002570,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,6.63,32,223
13G1002548,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,6.63,33,223
13G1002567,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,6.63,34.3,223
13G1002558,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,6.63,38.3,223
13G1002564,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,6.63,38.7,223
13G100001J,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.19,23.9,223
13G1002324,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.19,24.6,223
13G100010J,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.19,24.9,223
13G1002348,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.19,25.7,223
13G1002332,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.19,26.2,223
13G100072J,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.19,26.9,223
13G1002322,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,7.19,31.4,223
13G100174J,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,7.19,32.9,223
13G1002003,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.93,26,222
13G1001981,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.93,26.1,222
13G1001983,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.93,28.9,222
13G1001982,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.93,29.6,222
13G1001988,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.93,30.1,222
13G100606I,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.93,31.3,222
13G1001997,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,7.93,34.4,222
13G1001980,12G000V401,12G000M707,Pop2,13F1306017,Male,T2,7.93,34.7,222
13G100680I,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,7.93,36.2,222
13G100630I,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,7.93,36.9,222
13G100697I,12G000V401,12G000M707,Pop2,13F1306017,Female,T2,7.93,37,222
13G1001722,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,6.8,28.9,222
13G100217I,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,6.8,29,222
13G100082I,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,6.8,30.1,222
13G1001728,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,6.8,30.3,222
13G100264I,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,6.8,32,222
13G100298I,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,6.8,32.6,222
13G100275I,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,6.8,35.1,222
13G100290I,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,6.8,37,222
13G1004176,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,7.61,28.5,223
13G1004198,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,7.61,29.5,223
13G1004191,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,7.61,30,223
13G100579J,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,7.61,33.6,223
13G1004168,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,7.61,34.4,223
13G1004170,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,7.61,34.5,223
13G1004162,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,7.61,39.9,223
13G1004193,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,7.61,40.9,223
13G1001416,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,7.8,28.1,223
13G1001412,12G000W070,12G000K052,Pop2,13F1306021,Male,T1,7.8,30.9,223
13G1001399,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,7.8,36.6,223
13G1001401,12G000W070,12G000K052,Pop2,13F1306021,Female,T1,7.8,41.6,223
13G1001723,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,6.8,23.3,222
13G1001725,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,6.8,27.2,222
13G100254I,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,6.8,27.9,222
13G1001726,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,6.8,33.4,222
13G100012I,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,6.8,35.3,222
13G1004184,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.61,24.6,223
13G100546J,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.61,25.2,223
13G100590J,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.61,25.9,223
13G100401J,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,7.61,33,223
13G1004175,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,7.61,36.3,223
13G1004200,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,7.61,37.8,223
13G100503J,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,7.61,39.7,223
13G100377J,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.8,23.4,223
13G1001421,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.8,23.6,223
13G1001408,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.8,25.5,223
13G100352J,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.8,26.5,223
13G1001415,12G000W070,12G000K052,Pop2,13F1306021,Male,T2,7.8,27.3,223
13G1001410,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,7.8,30.2,223
13G100323J,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,7.8,34,223
13G101349J,12G000W070,12G000K052,Pop2,13F1306021,Female,T2,7.8,36.1,223
13G1001463,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,6.69,26.5,219
13G100379J,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,6.69,28.4,219
13G100383J,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,6.69,30.2,219
13G1001466,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,6.69,32.3,219
13G1001451,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,6.69,42.3,219
13G100304J,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,6.69,43.6,219
13G100196J,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,7.01,33,219
13G1002463,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.01,33.2,219
13G1002464,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.01,33.8,219
13G1002483,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.01,34.2,219
13G1002476,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.01,35.6,219
13G1002493,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.01,37.2,219
13G100161J,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.01,39,219
13G1000864,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,7.23,27.9,219
13G100940I,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,7.23,28.1,219
13G1000866,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,7.23,30.2,219
13G100980I,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,7.23,31,219
13G1000857,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.23,31.1,219
13G1000855,12G000V588,12G000V318,Pop2,13F1306023,Male,T1,7.23,33.1,219
13G100907I,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.23,37,219
13G100985I,12G000V588,12G000V318,Pop2,13F1306023,Female,T1,7.23,38.5,219
13G1001465,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,6.69,23.7,219
13G100308J,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,6.69,25.7,219
13G1001461,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,6.69,27.2,219
13G1001440,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,6.69,31.7,219
13G1001462,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,6.69,32.5,219
13G100385J,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,6.69,34,219
13G1001442,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,6.69,34.2,219
13G1001450,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,6.69,38.1,219
13G1002471,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,7.01,22.7,219
13G1002451,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,7.01,26.1,219
13G100144J,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,7.01,29.9,219
13G1002486,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,7.01,30.7,219
13G1002487,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.01,31.9,219
13G100088J,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.01,33.2,219
13G100044J,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.01,33.4,219
13G1002494,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.01,35.7,219
13G1000882,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,7.23,19.6,219
13G1000872,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,7.23,25.1,219
13G100947I,12G000V588,12G000V318,Pop2,13F1306023,Male,T2,7.23,25.1,219
13G1000861,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.23,29.6,219
13G1000870,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.23,30.4,219
13G1000871,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.23,32.2,219
13G1000856,12G000V588,12G000V318,Pop2,13F1306023,Female,T2,7.23,37.3,219
13G1003221,12G000K663,12G000M368,Pop2,13F1306028,Male,T1,3.95,26.6,214
13G1003199,12G000K663,12G000M368,Pop2,13F1306028,Female,T1,3.95,32.7,214
13G100442I,12G000K663,12G000M368,Pop2,13F1306028,Female,T1,3.95,34.1,214
13G100445I,12G000K663,12G000M368,Pop2,13F1306028,Female,T1,3.95,36,214
13G100470I,12G000K663,12G000M368,Pop2,13F1306028,Female,T1,3.95,37.7,214
13G100403I,12G000K663,12G000M368,Pop2,13F1306028,Female,T1,3.95,39.2,214
13G1000227,12G000K663,12G000M368,Pop2,13F1306028,Male,T1,4.87,29,214
13G100556I,12G000K663,12G000M368,Pop2,13F1306028,Male,T1,4.87,31.6,214
13G1000259,12G000K663,12G000M368,Pop2,13F1306028,Female,T1,4.87,32.9,214
13G1000235,12G000K663,12G000M368,Pop2,13F1306028,Female,T1,4.87,34.9,214
13G100425I,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,3.95,25.4,214
13G1003226,12G000K663,12G000M368,Pop2,13F1306028,Female,T2,3.95,29.9,214
13G1003225,12G000K663,12G000M368,Pop2,13F1306028,Female,T2,3.95,30.8,214
13G1003224,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,3.95,31.1,214
13G1000248,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,4.87,24.4,214
13G1000255,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,4.87,25.2,214
13G1000261,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,4.87,25.3,214
13G1000260,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,4.87,26.3,214
13G1000257,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,4.87,26.5,214
13G100361I,12G000K663,12G000M368,Pop2,13F1306028,Male,T2,4.87,27.1,214
13G100354I,12G000K663,12G000M368,Pop2,13F1306028,Female,T2,4.87,31,214
13G1000230,12G000K663,12G000M368,Pop2,13F1306028,Female,T2,4.87,31.6,214
13G1000245,12G000K663,12G000M368,Pop2,13F1306028,Female,T2,4.87,33.8,214
13G100364I,12G000K663,12G000M368,Pop2,13F1306028,Female,T2,4.87,34.6,214
13G100366I,12G000K663,12G000M368,Pop2,13F1306028,Female,T2,4.87,36.5,214
13G1001411,12G000W193,12G000W246,Pop2,13F1306035,Male,T1,5.55,30.1,215
13G1001414,12G000W193,12G000W246,Pop2,13F1306035,Female,T1,5.55,32.7,215
13G1001417,12G000W193,12G000W246,Pop2,13F1306035,Female,T1,5.55,35.1,215
