Row,Column,Value
144,90,-0.000287737504038512
144,91,-0.000287737504038512
144,92,-0.000882301143961548
144,93,-0.000996219466516425
144,94,-0.000251199499058636
144,95,-0.00023727273094341
144,96,0.00161312790213001
144,97,-0.000251199499058636
144,98,-0.000251199499058636
144,99,0.000357977504865189
144,100,0.0017032470657507
144,101,0.000357977504865189
144,102,-0.000222775261698815
144,103,-0.0186981704724177
144,104,-0.000222775261698815
144,107,0
144,108,1.24331456091804e-05
144,109,0
144,110,0.000422237002621601
144,111,0.00065584268109657
144,112,0.000341952791921314
144,113,-0.0045704742663058
144,114,-0.0045704742663058
144,115,-0.000128605620721453
144,116,-8.87119283995688e-05
144,117,-0.0182711338139475
144,118,-0.0195351871841582
144,119,-0.0219257409833417
144,120,-0.0165706974483034
144,121,-0.0126435287047867
144,122,-0.0197768374781756
144,123,0.00649327554170083
144,124,-0.0445756143711351
144,125,0.00614511944628728
144,126,-0.0242385282310353
144,127,-0.0242385282310353
144,128,-0.014561572174991
144,129,-0.0123274404871671
144,130,-0.0182711338139475
144,131,0.00649327554170083
144,132,0.00483628021674626
144,133,0.00483628021674626
144,134,-0.0152623253439486
144,135,-0.014561572174991
144,136,-0.0148373144644977
144,137,-0.0150118170603239
144,138,-0.0150118170603239
144,139,-0.0150118170603239
144,140,-0.0182711338139475
144,141,-0.0445756143711351
144,142,-0.0445756143711351
144,143,-0.0445756143711351
144,144,0.791761452854175
145,1,6.43028103607267e-05
145,5,0.000188711762894761
145,6,-0.0174001323764184
145,7,0.0351422751132872
145,8,-0.0104702946300979
145,9,-0.000475547219360037
145,10,0.00596491035232584
145,11,-0.000547962424562852
145,12,-0.000547962424562852
145,13,-0.00401438004603001
145,14,-0.000547962424562852
145,15,-0.000547962424562852
145,16,-0.000547962424562852
145,17,0.00117033630907056
145,18,-0.000547962424562852
145,19,0.00117033630907056
145,20,-0.00557820380819005
145,21,-0.00226798370471031
145,22,-0.00226798370471031
145,23,-0.00226798370471031
145,24,0.00490134812501415
145,25,0.00490134812501415
145,26,0.00131863658887718
145,27,2.41179927812602e-06
145,28,0.00141370204123794
145,29,0
145,31,0
145,32,-0.000617611241923655
145,33,0.00283929363453795
145,34,0.00114766019291652
145,35,0.00526468935615869
145,36,0.00318955351321648
145,37,0.00283929363453795
145,38,2.41179927812602e-06
145,39,0.00490134812501415
145,40,0.000148674743301393
145,41,0.00490134812501415
145,42,0.00490134812501415
145,43,0.00238988922835257
145,44,0.0019580118508713
145,45,0.00283929363453795
145,46,0.00283929363453795
145,47,0.00283929363453795
145,48,0.00283929363453795
145,49,0.00283929363453795
145,50,0.00283929363453795
145,51,-0.0353574552719452
145,52,0.00283929363453795
145,56,0.00243211379429394
145,57,0.000148674743301393
145,58,0.000148674743301393
145,59,-0.000617611241923655
145,60,-0.000617611241923655
145,61,0.00241303167174947
145,62,0.00241303167174947
145,63,0.00543798990813464
145,64,-0.000617611241923655
145,65,0.00241303167174947
145,66,0.00243211379429394
145,67,0.00283929363453795
145,68,-0.000287737504038512
145,69,-0.000305289350806174
145,70,-0.0353574552719452
145,71,-5.47552024583355e-05
145,72,-0.000305289350806174
145,73,-0.000305289350806174
145,74,-0.000305289350806174
145,75,0.00131863658887718
145,76,2.41179927812602e-06
145,77,2.41179927812602e-06
145,78,-0.000193631223486139
145,79,0.00283929363453795
145,82,0.00243211379429394
145,83,0.00243211379429394
145,84,-0.000617611241923655
145,85,0.000148674743301393
145,86,0.00241303167174947
145,87,-0.000617611241923655
145,88,0.00241303167174947
145,89,-0.000305289350806174
145,90,-0.000287737504038512
145,91,-0.000287737504038512
145,92,-0.000882301143961548
145,93,-0.000996219466516425
145,94,-0.000251199499058636
145,95,-0.00023727273094341
145,96,0.00161312790213001
145,97,-0.000251199499058636
145,98,-0.000251199499058636
145,99,0.000357977504865189
145,100,0.0017032470657507
145,101,0.000357977504865189
145,102,-0.000222775261698815
145,103,-0.0186981704724177
145,104,-0.000222775261698815
145,107,0
145,108,1.24331456091804e-05
145,109,0
145,110,0.000422237002621601
145,111,0.00065584268109657
145,112,0.000341952791921314
145,113,-0.0045704742663058
145,114,-0.0045704742663058
145,115,-0.000128605620721453
145,116,-8.87119283995688e-05
145,117,-0.0182711338139475
145,118,-0.0195351871841582
145,119,-0.0219257409833417
145,120,-0.0165706974483034
145,121,-0.0126435287047867
145,122,-0.0197768374781756
145,123,0.00649327554170083
145,124,-0.0445756143711351
145,125,0.00614511944628728
145,126,-0.0242385282310353
145,127,-0.0242385282310353
145,128,-0.014561572174991
145,129,-0.0123274404871671
145,130,-0.0182711338139475
145,131,0.00649327554170083
145,132,0.00483628021674626
145,133,0.00483628021674626
145,134,-0.0152623253439486
145,135,-0.014561572174991
145,136,-0.0148373144644977
145,137,-0.0150118170603239
145,138,-0.0150118170603239
145,139,-0.0150118170603239
145,140,-0.0182711338139475
145,141,-0.0445756143711351
145,142,-0.0445756143711351
145,143,-0.0445756143711351
145,144,-0.0445756143711351
145,145,0.791761452854175
146,1,6.43028103607267e-05
146,5,0.000188711762894761
146,6,-0.0174001323764184
146,7,0.0351422751132872
146,8,-0.0104702946300979
146,9,-0.000475547219360037
146,10,0.00596491035232584
146,11,-0.000547962424562852
146,12,-0.000547962424562852
146,13,-0.00401438004603001
146,14,-0.000547962424562852
146,15,-0.000547962424562852
146,16,-0.000547962424562852
146,17,0.00117033630907056
146,18,-0.000547962424562852
146,19,0.00117033630907056
146,20,-0.00557820380819005
146,21,-0.00226798370471031
146,22,-0.00226798370471031
146,23,-0.00226798370471031
146,24,0.00490134812501415
146,25,0.00490134812501415
146,26,0.00131863658887718
146,27,2.41179927812602e-06
146,28,0.00141370204123794
146,29,0
146,31,0
146,32,-0.000617611241923655
146,33,0.00283929363453795
146,34,0.00114766019291652
146,35,0.00526468935615869
146,36,0.00318955351321648
146,37,0.00283929363453795
146,38,2.41179927812602e-06
146,39,0.00490134812501415
146,40,0.000148674743301393
146,41,0.00490134812501415
146,42,0.00490134812501415
146,43,0.00238988922835257
146,44,0.0019580118508713
146,45,0.00283929363453795
146,46,0.00283929363453795
146,47,0.00283929363453795
146,48,0.00283929363453795
146,49,0.00283929363453795
146,50,0.00283929363453795
146,51,-0.0353574552719452
146,52,0.00283929363453795
146,56,0.00243211379429394
146,57,0.000148674743301393
146,58,0.000148674743301393
146,59,-0.000617611241923655
146,60,-0.000617611241923655
146,61,0.00241303167174947
146,62,0.00241303167174947
146,63,0.00543798990813464
146,64,-0.000617611241923655
146,65,0.00241303167174947
146,66,0.00243211379429394
146,67,0.00283929363453795
146,68,-0.000287737504038512
146,69,-0.000305289350806174
146,70,-0.0353574552719452
146,71,-5.47552024583355e-05
146,72,-0.000305289350806174
146,73,-0.000305289350806174
146,74,-0.000305289350806174
146,75,0.00131863658887718
146,76,2.41179927812602e-06
146,77,2.41179927812602e-06
146,78,-0.000193631223486139
146,79,0.00283929363453795
146,82,0.00243211379429394
146,83,0.00243211379429394
146,84,-0.000617611241923655
146,85,0.000148674743301393
146,86,0.00241303167174947
146,87,-0.000617611241923655
146,88,0.00241303167174947
146,89,-0.000305289350806174
146,90,-0.000287737504038512
146,91,-0.000287737504038512
146,92,-0.000882301143961548
146,93,-0.000996219466516425
146,94,-0.000251199499058636
146,95,-0.00023727273094341
146,96,0.00161312790213001
146,97,-0.000251199499058636
146,98,-0.000251199499058636
146,99,0.000357977504865189
146,100,0.0017032470657507
146,101,0.000357977504865189
146,102,-0.000222775261698815
146,103,-0.0186981704724177
146,104,-0.000222775261698815
146,107,0
146,108,1.24331456091804e-05
146,109,0
146,110,0.000422237002621601
146,111,0.00065584268109657
146,112,0.000341952791921314
146,113,-0.0045704742663058
146,114,-0.0045704742663058
146,115,-0.000128605620721453
146,116,-8.87119283995688e-05
146,117,-0.0182711338139475
146,118,-0.0195351871841582
146,119,-0.0219257409833417
146,120,-0.0165706974483034
146,121,-0.0126435287047867
146,122,-0.0197768374781756
146,123,0.00649327554170083
146,124,-0.0445756143711351
146,125,0.00614511944628728
146,126,-0.0242385282310353
146,127,-0.0242385282310353
146,128,-0.014561572174991
146,129,-0.0123274404871671
146,130,-0.0182711338139475
146,131,0.00649327554170083
146,132,0.00483628021674626
146,133,0.00483628021674626
146,134,-0.0152623253439486
146,135,-0.014561572174991
146,136,-0.0148373144644977
146,137,-0.0150118170603239
146,138,-0.0150118170603239
146,139,-0.0150118170603239
146,140,-0.0182711338139475
146,141,-0.0445756143711351
146,142,-0.0445756143711351
146,143,-0.0445756143711351
146,144,-0.0445756143711351
146,145,-0.0445756143711351
146,146,0.791761452854175
147,1,-0.000731506514910064
147,5,0.0029033706432489
147,6,0.0516223279349319
147,7,0.0876472817944267
147,8,0.00148832577351161
147,9,0.0212793209354
147,10,-0.000521168685211969
147,11,-0.00572821017153135
147,12,-0.00572821017153135
147,13,0.0437767345656505
147,14,-0.00572821017153135
147,15,-0.00572821017153135
147,16,-0.00572821017153135
147,17,0.00164203627732269
147,18,-0.00572821017153135
147,19,0.00164203627732269
147,20,0.00197092553221843
147,21,-0.00464103503414035
147,22,-0.00464103503414035
147,23,-0.00464103503414035
147,24,0.000694343249070474
147,25,0.000694343249070474
147,26,0.00310197623254312
147,27,-0.00658064952135209
147,28,0.00332885497541281
147,29,0
147,31,0
147,32,-0.0268688020517845
147,33,-0.000120951441688214
147,34,0.00308135620753413
147,35,-0.000293741394202286
147,36,-0.000126881707606418
147,37,-0.000120951441688214
147,38,-0.00658064952135209
147,39,0.000694343249070474
147,40,0.00228739257411607
147,41,0.000694343249070474
147,42,0.000694343249070474
147,43,0.00237158405615392
147,44,-8.34096034748562e-05
147,45,-0.000120951441688214
147,46,-0.000120951441688214
147,47,-0.000120951441688214
147,48,-0.000120951441688214
147,49,-0.000120951441688214
147,50,-0.000120951441688214
147,51,0.00894197790768047
147,52,-0.000120951441688214
147,56,-0.000103605934303979
147,57,0.00228739257411607
147,58,0.00228739257411607
147,59,-0.0268688020517845
147,60,-0.0268688020517845
147,61,-0.000102793052464585
147,62,-0.000102793052464585
147,63,0.000770365924827214
147,64,-0.0268688020517845
147,65,-0.000102793052464585
147,66,-0.000103605934303979
147,67,-0.000120951441688214
147,68,-0.000547471944011094
147,69,-0.00058086746435866
147,70,0.00894197790768047
147,71,-0.000842420445573052
147,72,-0.00058086746435866
147,73,-0.00058086746435866
147,74,-0.00058086746435866
147,75,0.00310197623254312
147,76,-0.00658064952135209
147,77,-0.00658064952135209
147,78,-0.0244587006865687
147,79,-0.000120951441688214
147,82,-0.000103605934303979
147,83,-0.000103605934303979
147,84,-0.0268688020517845
147,85,0.00228739257411607
147,86,-0.000102793052464585
147,87,-0.0268688020517845
147,88,-0.000102793052464585
147,89,-0.00058086746435866
147,90,-0.000547471944011094
147,91,-0.000547471944011094
147,92,-0.0383839755139953
147,93,-0.00146072211152254
147,94,0.00285763668916974
147,95,0.0032162664185062
147,96,0.00122735513465779
147,97,0.00285763668916974
147,98,0.00285763668916974
147,99,0.00127166060189367
147,100,-6.83605308971229e-05
147,101,0.00127166060189367
147,102,-0.00969170248581688
147,103,0.00519941189350669
147,104,-0.00969170248581688
147,107,0
147,108,-0.000168533099190155
147,109,0
147,110,5.09224533881203e-05
147,111,-0.000865450490122945
147,112,4.12400500179656e-05
147,113,-0.00122388800264824
147,114,-0.00122388800264824
147,115,0.00146301302982013
147,116,0.00120250310728084
147,117,-0.00214350348608886
147,118,-0.028780752991317
147,119,-0.00221597847425346
147,120,0.00113607185464143
147,121,0.000268253060561766
147,122,-0.00199879430180914
147,123,-0.0263028460852967
147,124,0.00427287070939688
147,125,-0.0248925415121257
147,126,-0.0172084504429094
147,127,-0.0172084504429094
147,128,-0.000332161275422883
147,129,0.000261546734047719
147,130,-0.00214350348608886
147,131,-0.0263028460852967
147,132,-0.0135467487214501
147,133,-0.0135467487214501
147,134,-0.000381132484257372
147,135,-0.000332161275422883
147,136,-0.00149956936433924
147,137,-0.00131822934487236
147,138,-0.00131822934487236
147,139,-0.00131822934487236
147,140,-0.00214350348608886
147,141,0.00427287070939688
147,142,0.00427287070939688
147,143,0.00427287070939688
147,144,0.00427287070939688
147,145,0.00427287070939688
147,146,0.00427287070939688
147,147,0.770433782800625
148,1,-0.000731506514910064
148,5,0.0029033706432489
148,6,0.0516223279349319
148,7,0.0876472817944267
148,8,0.00148832577351161
148,9,0.0212793209354
148,10,-0.000521168685211969
148,11,-0.00572821017153135
148,12,-0.00572821017153135
148,13,0.0437767345656505
148,14,-0.00572821017153135
148,15,-0.00572821017153135
148,16,-0.00572821017153135
148,17,0.00164203627732269
148,18,-0.00572821017153135
148,19,0.00164203627732269
148,20,0.00197092553221843
148,21,-0.00464103503414035
148,22,-0.00464103503414035
148,23,-0.00464103503414035
148,24,0.000694343249070474
148,25,0.000694343249070474
148,26,0.00310197623254312
148,27,-0.00658064952135209
148,28,0.00332885497541281
148,29,0
148,31,0
148,32,-0.0268688020517845
148,33,-0.000120951441688214
148,34,0.00308135620753413
148,35,-0.000293741394202286
148,36,-0.000126881707606418
148,37,-0.000120951441688214
148,38,-0.00658064952135209
148,39,0.000694343249070474
148,40,0.00228739257411607
148,41,0.000694343249070474
148,42,0.000694343249070474
148,43,0.00237158405615392
148,44,-8.34096034748562e-05
148,45,-0.000120951441688214
148,46,-0.000120951441688214
148,47,-0.000120951441688214
148,48,-0.000120951441688214
148,49,-0.000120951441688214
148,50,-0.000120951441688214
148,51,0.00894197790768047
148,52,-0.000120951441688214
148,56,-0.000103605934303979
148,57,0.00228739257411607
148,58,0.00228739257411607
148,59,-0.0268688020517845
148,60,-0.0268688020517845
148,61,-0.000102793052464585
148,62,-0.000102793052464585
148,63,0.000770365924827214
148,64,-0.0268688020517845
148,65,-0.000102793052464585
148,66,-0.000103605934303979
148,67,-0.000120951441688214
148,68,-0.000547471944011094
148,69,-0.00058086746435866
148,70,0.00894197790768047
148,71,-0.000842420445573052
148,72,-0.00058086746435866
148,73,-0.00058086746435866
148,74,-0.00058086746435866
148,75,0.00310197623254312
148,76,-0.00658064952135209
148,77,-0.00658064952135209
148,78,-0.0244587006865687
148,79,-0.000120951441688214
148,82,-0.000103605934303979
148,83,-0.000103605934303979
148,84,-0.0268688020517845
148,85,0.00228739257411607
148,86,-0.000102793052464585
148,87,-0.0268688020517845
148,88,-0.000102793052464585
148,89,-0.00058086746435866
148,90,-0.000547471944011094
148,91,-0.000547471944011094
148,92,-0.0383839755139953
148,93,-0.00146072211152254
148,94,0.00285763668916974
148,95,0.0032162664185062
148,96,0.00122735513465779
148,97,0.00285763668916974
148,98,0.00285763668916974
148,99,0.00127166060189367
148,100,-6.83605308971229e-05
148,101,0.00127166060189367
148,102,-0.00969170248581688
148,103,0.00519941189350669
148,104,-0.00969170248581688
148,107,0
148,108,-0.000168533099190155
148,109,0
148,110,5.09224533881203e-05
148,111,-0.000865450490122945
148,112,4.12400500179656e-05
148,113,-0.00122388800264824
148,114,-0.00122388800264824
148,115,0.00146301302982013
148,116,0.00120250310728084
148,117,-0.00214350348608886
148,118,-0.028780752991317
148,119,-0.00221597847425346
148,120,0.00113607185464143
148,121,0.000268253060561766
148,122,-0.00199879430180914
148,123,-0.0263028460852967
148,124,0.00427287070939688
148,125,-0.0248925415121257
148,126,-0.0172084504429094
148,127,-0.0172084504429094
148,128,-0.000332161275422883
148,129,0.000261546734047719
148,130,-0.00214350348608886
148,131,-0.0263028460852967
148,132,-0.0135467487214501
148,133,-0.0135467487214501
148,134,-0.000381132484257372
148,135,-0.000332161275422883
148,136,-0.00149956936433924
148,137,-0.00131822934487236
148,138,-0.00131822934487236
148,139,-0.00131822934487236
148,140,-0.00214350348608886
148,141,0.00427287070939688
148,142,0.00427287070939688
148,143,0.00427287070939688
148,144,0.00427287070939688
148,145,0.00427287070939688
148,146,0.00427287070939688
148,147,-0.0473312940667835
148,148,0.770433782800625
149,1,-0.000731506514910064
149,5,0.0029033706432489
149,6,0.0516223279349319
149,7,0.0876472817944267
149,8,0.00148832577351161
149,9,0.0212793209354
149,10,-0.000521168685211969
149,11,-0.00572821017153135
149,12,-0.00572821017153135
149,13,0.0437767345656505
149,14,-0.00572821017153135
149,15,-0.00572821017153135
149,16,-0.00572821017153135
149,17,0.00164203627732269
149,18,-0.00572821017153135
149,19,0.00164203627732269
149,20,0.00197092553221843
149,21,-0.00464103503414035
149,22,-0.00464103503414035
149,23,-0.00464103503414035
149,24,0.000694343249070474
149,25,0.000694343249070474
149,26,0.00310197623254312
149,27,-0.00658064952135209
149,28,0.00332885497541281
149,29,0
149,31,0
149,32,-0.0268688020517845
149,33,-0.000120951441688214
149,34,0.00308135620753413
149,35,-0.000293741394202286
149,36,-0.000126881707606418
149,37,-0.000120951441688214
149,38,-0.00658064952135209
149,39,0.000694343249070474
149,40,0.00228739257411607
149,41,0.000694343249070474
149,42,0.000694343249070474
149,43,0.00237158405615392
149,44,-8.34096034748562e-05
149,45,-0.000120951441688214
149,46,-0.000120951441688214
149,47,-0.000120951441688214
149,48,-0.000120951441688214
149,49,-0.000120951441688214
149,50,-0.000120951441688214
149,51,0.00894197790768047
149,52,-0.000120951441688214
149,56,-0.000103605934303979
149,57,0.00228739257411607
149,58,0.00228739257411607
149,59,-0.0268688020517845
149,60,-0.0268688020517845
149,61,-0.000102793052464585
149,62,-0.000102793052464585
149,63,0.000770365924827214
149,64,-0.0268688020517845
149,65,-0.000102793052464585
149,66,-0.000103605934303979
149,67,-0.000120951441688214
149,68,-0.000547471944011094
149,69,-0.00058086746435866
149,70,0.00894197790768047
149,71,-0.000842420445573052
149,72,-0.00058086746435866
149,73,-0.00058086746435866
149,74,-0.00058086746435866
149,75,0.00310197623254312
149,76,-0.00658064952135209
149,77,-0.00658064952135209
149,78,-0.0244587006865687
149,79,-0.000120951441688214
149,82,-0.000103605934303979
149,83,-0.000103605934303979
149,84,-0.0268688020517845
149,85,0.00228739257411607
149,86,-0.000102793052464585
149,87,-0.0268688020517845
149,88,-0.000102793052464585
149,89,-0.00058086746435866
149,90,-0.000547471944011094
149,91,-0.000547471944011094
149,92,-0.0383839755139953
149,93,-0.00146072211152254
149,94,0.00285763668916974
149,95,0.0032162664185062
149,96,0.00122735513465779
149,97,0.00285763668916974
149,98,0.00285763668916974
149,99,0.00127166060189367
149,100,-6.83605308971229e-05
149,101,0.00127166060189367
149,102,-0.00969170248581688
149,103,0.00519941189350669
149,104,-0.00969170248581688
149,107,0
149,108,-0.000168533099190155
149,109,0
149,110,5.09224533881203e-05
149,111,-0.000865450490122945
149,112,4.12400500179656e-05
149,113,-0.00122388800264824
149,114,-0.00122388800264824
149,115,0.00146301302982013
149,116,0.00120250310728084
149,117,-0.00214350348608886
149,118,-0.028780752991317
149,119,-0.00221597847425346
149,120,0.00113607185464143
149,121,0.000268253060561766
149,122,-0.00199879430180914
149,123,-0.0263028460852967
149,124,0.00427287070939688
149,125,-0.0248925415121257
149,126,-0.0172084504429094
149,127,-0.0172084504429094
149,128,-0.000332161275422883
149,129,0.000261546734047719
149,130,-0.00214350348608886
149,131,-0.0263028460852967
149,132,-0.0135467487214501
149,133,-0.0135467487214501
149,134,-0.000381132484257372
149,135,-0.000332161275422883
149,136,-0.00149956936433924
149,137,-0.00131822934487236
149,138,-0.00131822934487236
149,139,-0.00131822934487236
149,140,-0.00214350348608886
149,141,0.00427287070939688
149,142,0.00427287070939688
149,143,0.00427287070939688
149,144,0.00427287070939688
149,145,0.00427287070939688
149,146,0.00427287070939688
149,147,-0.0473312940667835
149,148,-0.0473312940667835
149,149,0.770433782800625
150,1,-0.000731506514910064
150,5,0.0029033706432489
150,6,0.0516223279349319
150,7,0.0876472817944267
150,8,0.00148832577351161
150,9,0.0212793209354
150,10,-0.000521168685211969
150,11,-0.00572821017153135
150,12,-0.00572821017153135
150,13,0.0437767345656505
150,14,-0.00572821017153135
150,15,-0.00572821017153135
150,16,-0.00572821017153135
150,17,0.00164203627732269
150,18,-0.00572821017153135
150,19,0.00164203627732269
150,20,0.00197092553221843
150,21,-0.00464103503414035
150,22,-0.00464103503414035
150,23,-0.00464103503414035
150,24,0.000694343249070474
150,25,0.000694343249070474
150,26,0.00310197623254312
150,27,-0.00658064952135209
150,28,0.00332885497541281
150,29,0
150,31,0
150,32,-0.0268688020517845
150,33,-0.000120951441688214
150,34,0.00308135620753413
150,35,-0.000293741394202286
150,36,-0.000126881707606418
150,37,-0.000120951441688214
150,38,-0.00658064952135209
150,39,0.000694343249070474
150,40,0.00228739257411607
150,41,0.000694343249070474
150,42,0.000694343249070474
150,43,0.00237158405615392
150,44,-8.34096034748562e-05
150,45,-0.000120951441688214
150,46,-0.000120951441688214
150,47,-0.000120951441688214
150,48,-0.000120951441688214
150,49,-0.000120951441688214
150,50,-0.000120951441688214
150,51,0.00894197790768047
150,52,-0.000120951441688214
150,56,-0.000103605934303979
150,57,0.00228739257411607
150,58,0.00228739257411607
150,59,-0.0268688020517845
150,60,-0.0268688020517845
150,61,-0.000102793052464585
150,62,-0.000102793052464585
150,63,0.000770365924827214
150,64,-0.0268688020517845
150,65,-0.000102793052464585
150,66,-0.000103605934303979
150,67,-0.000120951441688214
150,68,-0.000547471944011094
150,69,-0.00058086746435866
150,70,0.00894197790768047
150,71,-0.000842420445573052
150,72,-0.00058086746435866
150,73,-0.00058086746435866
150,74,-0.00058086746435866
150,75,0.00310197623254312
150,76,-0.00658064952135209
150,77,-0.00658064952135209
150,78,-0.0244587006865687
150,79,-0.000120951441688214
150,82,-0.000103605934303979
150,83,-0.000103605934303979
150,84,-0.0268688020517845
150,85,0.00228739257411607
150,86,-0.000102793052464585
150,87,-0.0268688020517845
150,88,-0.000102793052464585
150,89,-0.00058086746435866
150,90,-0.000547471944011094
150,91,-0.000547471944011094
150,92,-0.0383839755139953
150,93,-0.00146072211152254
150,94,0.00285763668916974
150,95,0.0032162664185062
150,96,0.00122735513465779
150,97,0.00285763668916974
150,98,0.00285763668916974
150,99,0.00127166060189367
150,100,-6.83605308971229e-05
150,101,0.00127166060189367
150,102,-0.00969170248581688
150,103,0.00519941189350669
150,104,-0.00969170248581688
150,107,0
150,108,-0.000168533099190155
150,109,0
150,110,5.09224533881203e-05
150,111,-0.000865450490122945
150,112,4.12400500179656e-05
150,113,-0.00122388800264824
150,114,-0.00122388800264824
150,115,0.00146301302982013
150,116,0.00120250310728084
150,117,-0.00214350348608886
150,118,-0.028780752991317
150,119,-0.00221597847425346
150,120,0.00113607185464143
150,121,0.000268253060561766
150,122,-0.00199879430180914
150,123,-0.0263028460852967
150,124,0.00427287070939688
150,125,-0.0248925415121257
150,126,-0.0172084504429094
150,127,-0.0172084504429094
150,128,-0.000332161275422883
150,129,0.000261546734047719
150,130,-0.00214350348608886
150,131,-0.0263028460852967
150,132,-0.0135467487214501
150,133,-0.0135467487214501
150,134,-0.000381132484257372
150,135,-0.000332161275422883
150,136,-0.00149956936433924
150,137,-0.00131822934487236
150,138,-0.00131822934487236
150,139,-0.00131822934487236
150,140,-0.00214350348608886
150,141,0.00427287070939688
150,142,0.00427287070939688
150,143,0.00427287070939688
150,144,0.00427287070939688
150,145,0.00427287070939688
150,146,0.00427287070939688
150,147,-0.0473312940667835
150,148,-0.0473312940667835
150,149,-0.0473312940667835
150,150,0.770433782800625
151,1,-0.000297062228285249
151,5,0.00673037929384919
151,6,-0.477646760976237
151,7,-0.0396248597979331
151,8,0.00261776867008952
151,9,-0.00764623021337239
151,10,0.000960692838940927
151,11,0.00493772620990268
151,12,0.00493772620990268
151,13,0.00973362045798049
151,14,0.00493772620990268
151,15,0.00493772620990268
151,16,0.00493772620990268
151,17,0.0023327445841163
151,18,0.00493772620990268
151,19,0.0023327445841163
151,20,0.00282687292516883
151,21,-0.0086377037240409
151,22,-0.0086377037240409
151,23,-0.0086377037240409
151,24,0.00322780533173685
151,25,0.00322780533173685
151,26,0.00220435856199357
151,27,0.00605608232689215
151,28,0.00292883211775585
151,29,0
151,31,0
151,32,0.0164886942654877
151,33,0.00053712325582414
151,34,0.00213471633247491
151,35,0.00155150410562558
151,36,0.00138068208179048
151,37,0.00053712325582414
151,38,0.00605608232689215
151,39,0.00322780533173685
151,40,0.00530246444887519
151,41,0.00322780533173685
151,42,0.00322780533173685
151,43,0.000365109447803749
151,44,0.00037040681086632
151,45,0.00053712325582414
151,46,0.00053712325582414
151,47,0.00053712325582414
151,48,0.00053712325582414
151,49,0.00053712325582414
151,50,0.00053712325582414
151,51,0.0211775525054273
151,52,0.00053712325582414
151,56,0.000460095026395025
151,57,0.00530246444887519
151,58,0.00530246444887519
151,59,0.0164886942654877
151,60,0.0164886942654877
151,61,0.000456485166652291
151,62,0.000456485166652291
151,63,0.00358121324413321
151,64,0.0164886942654877
151,65,0.000456485166652291
151,66,0.000460095026395025
151,67,0.00053712325582414
151,68,-0.00102285715918879
151,69,-0.0010852509447444
151,70,0.0211775525054273
151,71,-0.0019528368301112
151,72,-0.0010852509447444
151,73,-0.0010852509447444
151,74,-0.0010852509447444
151,75,0.00220435856199357
151,76,0.00605608232689215
151,77,0.00605608232689215
151,78,0.0164834937706111
151,79,0.00053712325582414
151,82,0.000460095026395025
151,83,0.000460095026395025
151,84,0.0164886942654877
151,85,0.00530246444887519
151,86,0.000456485166652291
151,87,0.0164886942654877
151,88,0.000456485166652291
151,89,-0.0010852509447444
151,90,-0.00102285715918879
151,91,-0.00102285715918879
151,92,0.0235552606969391
151,93,-0.00277350888695125
151,94,0.00116047622982389
151,95,0.00212779965652349
151,96,0.00368590753938611
151,97,0.00116047622982389
151,98,0.00116047622982389
151,99,0.00265626522486417
151,100,0.000294316085944281
151,101,0.00265626522486417
151,102,0.00594754909030596
151,103,0.0129222901880666
151,104,0.00594754909030596
151,107,0
151,108,-0.000111497190813006
151,109,0
151,110,0.000171985881926145
151,111,-0.00140112045392681
151,112,0.000139284459037333
151,113,-0.00479923445648162
151,114,-0.00479923445648162
151,115,0.000594124456570498
151,116,0.000795545320474094
151,117,-0.00820622579897256
151,118,0.00849182720674117
151,119,-0.00926848325301783
151,120,-0.00512571332747248
151,121,-0.00198302604135231
151,122,-0.00836009542862847
151,123,-0.0571418334184971
151,124,0.00649327554170083
151,125,-0.0540780056970349
151,126,-0.0358795440418077
151,127,-0.0358795440418077
151,128,-0.00404980623267176
151,129,-0.00193345039031851
151,130,-0.00820622579897256
151,131,-0.0571418334184971
151,132,-0.0309725153479111
151,133,-0.0309725153479111
151,134,-0.00427117730321353
151,135,-0.00404980623267176
151,136,-0.00627205259509533
151,137,-0.00518991875681773
151,138,-0.00518991875681773
151,139,-0.00518991875681773
151,140,-0.00820622579897256
151,141,0.00649327554170083
151,142,0.00649327554170083
151,143,0.00649327554170083
151,144,0.00649327554170083
151,145,0.00649327554170083
151,146,0.00649327554170083
151,147,-0.0263028460852967
151,148,-0.0263028460852967
151,149,-0.0263028460852967
151,150,-0.0263028460852967
151,151,1.02559895888438
152,1,-0.000731506514910064
152,5,0.0029033706432489
152,6,0.0516223279349319
152,7,0.0876472817944267
152,8,0.00148832577351161
152,9,0.0212793209354
152,10,-0.000521168685211969
152,11,-0.00572821017153135
152,12,-0.00572821017153135
152,13,0.0437767345656505
152,14,-0.00572821017153135
152,15,-0.00572821017153135
152,16,-0.00572821017153135
152,17,0.00164203627732269
152,18,-0.00572821017153135
152,19,0.00164203627732269
152,20,0.00197092553221843
152,21,-0.00464103503414035
152,22,-0.00464103503414035
152,23,-0.00464103503414035
152,24,0.000694343249070474
152,25,0.000694343249070474
152,26,0.00310197623254312
152,27,-0.00658064952135209
152,28,0.00332885497541281
152,29,0
152,31,0
152,32,-0.0268688020517845
152,33,-0.000120951441688214
152,34,0.00308135620753413
152,35,-0.000293741394202286
152,36,-0.000126881707606418
152,37,-0.000120951441688214
