AnimalID,SireID,DamID,FamilyID,SexID,Year,Breed
G010D568,G900C281,G900A600,16F023,2,2016,unknown
G010D646,G900C281,G900A600,16F023,2,2016,unknown
G010D829,G900C281,G900A600,16F023,2,2016,unknown
G010D981,G900C281,G900A600,16F023,2,2016,unknown
G010D992,G900C281,G900A600,16F023,2,2016,unknown
G0100089,G900C281,G900A600,16F023,1,2016,unknown
G0100090,G900C281,G900A600,16F023,1,2016,unknown
G0100091,G900C281,G900A600,16F023,1,2016,unknown
G010A145,G900B146,G900D962,16F031,2,2016,unknown
G010A180,G900B146,G900D962,16F031,2,2016,unknown
G010A224,G900B146,G900D962,16F031,2,2016,unknown
G010A265,G900B146,G900D962,16F031,2,2016,unknown
G010A527,G900B146,G900D962,16F031,1,2016,unknown
G010A702,G900B146,G900D962,16F031,1,2016,unknown
G010A941,G900B146,G900D962,16F031,2,2016,unknown
G010B287,G900B146,G900D962,16F031,2,2016,unknown
G010B421,G900B146,G900D962,16F031,2,2016,unknown
G010B440,G900B146,G900D962,16F031,2,2016,unknown
G010B555,G900B146,G900D962,16F031,2,2016,unknown
G010B727,G900B146,G900D962,16F031,2,2016,unknown
G010B831,G900B146,G900D962,16F031,2,2016,unknown
G010B852,G900B146,G900D962,16F031,2,2016,unknown
G010C253,G900B146,G900D962,16F031,1,2016,unknown
G010C314,G900B146,G900D962,16F031,2,2016,unknown
G010C390,G900B146,G900D962,16F031,2,2016,unknown
G010C845,G900B146,G900D962,16F031,2,2016,unknown
G010C962,G900B146,G900D962,16F031,1,2016,unknown
G010C978,G900B146,G900D962,16F031,2,2016,unknown
G010D057,G900B146,G900D962,16F031,2,2016,unknown
G010D288,G900B146,G900D962,16F031,1,2016,unknown
G010D426,G900B146,G900D962,16F031,1,2016,unknown
G010D449,G900B146,G900D962,16F031,2,2016,unknown
G010D574,G900B146,G900D962,16F031,2,2016,unknown
G010D791,G900B146,G900D962,16F031,2,2016,unknown
G010D871,G900B146,G900D962,16F031,2,2016,unknown
G0100127,G900B146,G900D962,16F031,1,2016,unknown
G0100128,G900B146,G900D962,16F031,1,2016,unknown
G0100129,G900B146,G900D962,16F031,2,2016,unknown
G010A197,G900B146,G900A567,16F032,2,2016,unknown
G010A350,G900B146,G900A567,16F032,1,2016,unknown
G010A461,G900B146,G900A567,16F032,2,2016,unknown
G010A464,G900B146,G900A567,16F032,2,2016,unknown
G010A475,G900B146,G900A567,16F032,1,2016,unknown
G010A524,G900B146,G900A567,16F032,1,2016,unknown
G010A728,G900B146,G900A567,16F032,2,2016,unknown
G010A792,G900B146,G900A567,16F032,2,2016,unknown
G010A817,G900B146,G900A567,16F032,2,2016,unknown
G010A986,G900B146,G900A567,16F032,2,2016,unknown
G010B026,G900B146,G900A567,16F032,2,2016,unknown
G010B031,G900B146,G900A567,16F032,1,2016,unknown
G010B089,G900B146,G900A567,16F032,1,2016,unknown
G010B106,G900B146,G900A567,16F032,2,2016,unknown
G010B262,G900B146,G900A567,16F032,2,2016,unknown
G010B275,G900B146,G900A567,16F032,2,2016,unknown
G010B278,G900B146,G900A567,16F032,1,2016,unknown
G010B377,G900B146,G900A567,16F032,2,2016,unknown
G010B449,G900B146,G900A567,16F032,1,2016,unknown
G010B673,G900B146,G900A567,16F032,1,2016,unknown
G010B721,G900B146,G900A567,16F032,1,2016,unknown
G010B730,G900B146,G900A567,16F032,2,2016,unknown
G010B775,G900B146,G900A567,16F032,1,2016,unknown
G010B875,G900B146,G900A567,16F032,2,2016,unknown
G010C073,G900B146,G900A567,16F032,1,2016,unknown
G010C181,G900B146,G900A567,16F032,1,2016,unknown
G010C243,G900B146,G900A567,16F032,1,2016,unknown
G010C351,G900B146,G900A567,16F032,1,2016,unknown
G010C368,G900B146,G900A567,16F032,1,2016,unknown
G010C440,G900B146,G900A567,16F032,2,2016,unknown
G010C446,G900B146,G900A567,16F032,1,2016,unknown
G010C493,G900B146,G900A567,16F032,1,2016,unknown
G010C494,G900B146,G900A567,16F032,2,2016,unknown
G010C606,G900B146,G900A567,16F032,1,2016,unknown
G010C620,G900B146,G900A567,16F032,1,2016,unknown
G010C644,G900B146,G900A567,16F032,1,2016,unknown
G010C688,G900B146,G900A567,16F032,1,2016,unknown
G010C807,G900B146,G900A567,16F032,2,2016,unknown
G010C837,G900B146,G900A567,16F032,2,2016,unknown
G010C840,G900B146,G900A567,16F032,2,2016,unknown
G010C881,G900B146,G900A567,16F032,2,2016,unknown
G010C918,G900B146,G900A567,16F032,1,2016,unknown
G010C984,G900B146,G900A567,16F032,1,2016,unknown
G010C998,G900B146,G900A567,16F032,2,2016,unknown
G010D002,G900B146,G900A567,16F032,1,2016,unknown
G010D120,G900B146,G900A567,16F032,1,2016,unknown
G010D147,G900B146,G900A567,16F032,2,2016,unknown
G010D256,G900B146,G900A567,16F032,2,2016,unknown
G010D330,G900B146,G900A567,16F032,2,2016,unknown
G010D405,G900B146,G900A567,16F032,2,2016,unknown
G010D733,G900B146,G900A567,16F032,1,2016,unknown
G010D999,G900B146,G900A567,16F032,1,2016,unknown
G0100109,G900B146,G900A567,16F032,1,2016,unknown
G010A033,G900D876,G900D739,16F041,1,2016,unknown
G010A177,G900D876,G900D739,16F041,2,2016,unknown
G010A218,G900D876,G900D739,16F041,2,2016,unknown
G010A608,G900D876,G900D739,16F041,2,2016,unknown
G010A689,G900D876,G900D739,16F041,2,2016,unknown
G010A769,G900D876,G900D739,16F041,2,2016,unknown
G010A907,G900D876,G900D739,16F041,1,2016,unknown
G010A910,G900D876,G900D739,16F041,2,2016,unknown
G010A943,G900D876,G900D739,16F041,2,2016,unknown
G010A957,G900D876,G900D739,16F041,2,2016,unknown
G010A972,G900D876,G900D739,16F041,1,2016,unknown
G010B101,G900D876,G900D739,16F041,1,2016,unknown
G010B197,G900D876,G900D739,16F041,1,2016,unknown
G010B201,G900D876,G900D739,16F041,2,2016,unknown
G010B204,G900D876,G900D739,16F041,1,2016,unknown
G010B267,G900D876,G900D739,16F041,2,2016,unknown
G010B405,G900D876,G900D739,16F041,2,2016,unknown
G010B688,G900D876,G900D739,16F041,2,2016,unknown
G010B770,G900D876,G900D739,16F041,1,2016,unknown
G010B834,G900D876,G900D739,16F041,2,2016,unknown
G010B980,G900D876,G900D739,16F041,1,2016,unknown
G010C417,G900D876,G900D739,16F041,2,2016,unknown
G010C503,G900D876,G900D739,16F041,2,2016,unknown
G010C545,G900D876,G900D739,16F041,2,2016,unknown
G010C547,G900D876,G900D739,16F041,1,2016,unknown
G010C646,G900D876,G900D739,16F041,2,2016,unknown
G010C732,G900D876,G900D739,16F041,1,2016,unknown
G010C864,G900D876,G900D739,16F041,2,2016,unknown
G010C988,G900D876,G900D739,16F041,2,2016,unknown
G010D259,G900D876,G900D739,16F041,1,2016,unknown
G010D270,G900D876,G900D739,16F041,1,2016,unknown
G010D399,G900D876,G900D739,16F041,1,2016,unknown
G010D401,G900D876,G900D739,16F041,1,2016,unknown
G010D460,G900D876,G900D739,16F041,2,2016,unknown
G010D707,G900D876,G900D739,16F041,2,2016,unknown
G010D716,G900D876,G900D739,16F041,2,2016,unknown
G010D836,G900D876,G900D739,16F041,2,2016,unknown
G0100052,G900D876,G900D739,16F041,2,2016,unknown
G0100053,G900D876,G900D739,16F041,2,2016,unknown
G0100054,G900D876,G900D739,16F041,2,2016,unknown
G0100055,G900D876,G900D739,16F041,2,2016,unknown
G0100056,G900D876,G900D739,16F041,2,2016,unknown
G0100057,G900D876,G900D739,16F041,2,2016,unknown
G0100058,G900D876,G900D739,16F041,1,2016,unknown
G010A148,G900D876,G900C927,16F042,1,2016,unknown
G010A439,G900D876,G900C927,16F042,2,2016,unknown
G010A773,G900D876,G900C927,16F042,2,2016,unknown
G010A920,G900D876,G900C927,16F042,1,2016,unknown
G010B154,G900D876,G900C927,16F042,1,2016,unknown
G010B196,G900D876,G900C927,16F042,1,2016,unknown
G010B415,G900D876,G900C927,16F042,1,2016,unknown
G010B675,G900D876,G900C927,16F042,1,2016,unknown
G010B728,G900D876,G900C927,16F042,1,2016,unknown
G010C005,G900D876,G900C927,16F042,2,2016,unknown
G010C025,G900D876,G900C927,16F042,2,2016,unknown
G010C028,G900D876,G900C927,16F042,2,2016,unknown
G010C151,G900D876,G900C927,16F042,2,2016,unknown
G010C175,G900D876,G900C927,16F042,2,2016,unknown
G010C184,G900D876,G900C927,16F042,2,2016,unknown
G010C246,G900D876,G900C927,16F042,2,2016,unknown
G010C399,G900D876,G900C927,16F042,1,2016,unknown
G010C405,G900D876,G900C927,16F042,2,2016,unknown
G010C464,G900D876,G900C927,16F042,2,2016,unknown
G010C489,G900D876,G900C927,16F042,2,2016,unknown
G010C658,G900D876,G900C927,16F042,2,2016,unknown
G010C793,G900D876,G900C927,16F042,1,2016,unknown
G010C826,G900D876,G900C927,16F042,2,2016,unknown
G010D087,G900D876,G900C927,16F042,1,2016,unknown
G010D170,G900D876,G900C927,16F042,2,2016,unknown
G010D237,G900D876,G900C927,16F042,2,2016,unknown
G010D567,G900D876,G900C927,16F042,2,2016,unknown
G010D720,G900D876,G900C927,16F042,2,2016,unknown
G010D897,G900D876,G900C927,16F042,2,2016,unknown
G010D996,G900D876,G900C927,16F042,1,2016,unknown
G0100025,G900D876,G900C927,16F042,2,2016,unknown
G0100026,G900D876,G900C927,16F042,2,2016,unknown
G010A089,G900D825,G900A049,16F051,2,2016,unknown
G010A102,G900D825,G900A049,16F051,1,2016,unknown
G010A273,G900D825,G900A049,16F051,1,2016,unknown
G010A398,G900D825,G900A049,16F051,1,2016,unknown
G010A453,G900D825,G900A049,16F051,1,2016,unknown
G010A509,G900D825,G900A049,16F051,2,2016,unknown
G010A546,G900D825,G900A049,16F051,1,2016,unknown
G010A548,G900D825,G900A049,16F051,2,2016,unknown
G010A677,G900D825,G900A049,16F051,2,2016,unknown
G010A723,G900D825,G900A049,16F051,2,2016,unknown
G010A834,G900D825,G900A049,16F051,1,2016,unknown
G010A850,G900D825,G900A049,16F051,2,2016,unknown
G010A952,G900D825,G900A049,16F051,2,2016,unknown
G010B018,G900D825,G900A049,16F051,2,2016,unknown
G010B100,G900D825,G900A049,16F051,1,2016,unknown
G010B216,G900D825,G900A049,16F051,2,2016,unknown
G010B408,G900D825,G900A049,16F051,1,2016,unknown
G010B414,G900D825,G900A049,16F051,1,2016,unknown
G010B437,G900D825,G900A049,16F051,2,2016,unknown
G010B561,G900D825,G900A049,16F051,1,2016,unknown
G010B620,G900D825,G900A049,16F051,2,2016,unknown
G010B661,G900D825,G900A049,16F051,2,2016,unknown
G010B878,G900D825,G900A049,16F051,2,2016,unknown
G010B897,G900D825,G900A049,16F051,1,2016,unknown
G010B944,G900D825,G900A049,16F051,1,2016,unknown
G010B975,G900D825,G900A049,16F051,2,2016,unknown
G010C009,G900D825,G900A049,16F051,2,2016,unknown
G010C060,G900D825,G900A049,16F051,2,2016,unknown
G010C065,G900D825,G900A049,16F051,2,2016,unknown
G010C161,G900D825,G900A049,16F051,1,2016,unknown
G010C171,G900D825,G900A049,16F051,2,2016,unknown
G010C202,G900D825,G900A049,16F051,1,2016,unknown
G010C238,G900D825,G900A049,16F051,1,2016,unknown
G010C292,G900D825,G900A049,16F051,1,2016,unknown
G010C442,G900D825,G900A049,16F051,2,2016,unknown
G010C460,G900D825,G900A049,16F051,2,2016,unknown
G010C475,G900D825,G900A049,16F051,2,2016,unknown
G010C585,G900D825,G900A049,16F051,1,2016,unknown
G010C958,G900D825,G900A049,16F051,2,2016,unknown
G010D092,G900D825,G900A049,16F051,1,2016,unknown
G010D235,G900D825,G900A049,16F051,2,2016,unknown
G010D246,G900D825,G900A049,16F051,1,2016,unknown
G010D363,G900D825,G900A049,16F051,2,2016,unknown
G010D581,G900D825,G900A049,16F051,1,2016,unknown
G010D677,G900D825,G900A049,16F051,2,2016,unknown
G010D726,G900D825,G900A049,16F051,2,2016,unknown
G010D729,G900D825,G900A049,16F051,2,2016,unknown
G010D976,G900D825,G900A049,16F051,2,2016,unknown
G010D993,G900D825,G900A049,16F051,2,2016,unknown
G0100149,G900D825,G900A049,16F051,2,2016,unknown
G010A084,G900D913,G900C451,16F061,1,2016,unknown
G010A171,G900D913,G900C451,16F061,2,2016,unknown
G010A541,G900D913,G900C451,16F061,1,2016,unknown
G010A646,G900D913,G900C451,16F061,2,2016,unknown
G010A931,G900D913,G900C451,16F061,2,2016,unknown
G010A989,G900D913,G900C451,16F061,1,2016,unknown
G010B010,G900D913,G900C451,16F061,2,2016,unknown
G010B104,G900D913,G900C451,16F061,2,2016,unknown
G010B187,G900D913,G900C451,16F061,1,2016,unknown
G010B360,G900D913,G900C451,16F061,1,2016,unknown
G010B424,G900D913,G900C451,16F061,2,2016,unknown
G010B643,G900D913,G900C451,16F061,1,2016,unknown
G010B810,G900D913,G900C451,16F061,2,2016,unknown
G010B884,G900D913,G900C451,16F061,1,2016,unknown
G010B943,G900D913,G900C451,16F061,1,2016,unknown
G010B977,G900D913,G900C451,16F061,1,2016,unknown
G010C419,G900D913,G900C451,16F061,2,2016,unknown
G010C511,G900D913,G900C451,16F061,1,2016,unknown
G010C616,G900D913,G900C451,16F061,1,2016,unknown
G010C632,G900D913,G900C451,16F061,1,2016,unknown
G010C670,G900D913,G900C451,16F061,1,2016,unknown
G010C737,G900D913,G900C451,16F061,2,2016,unknown
G010C767,G900D913,G900C451,16F061,2,2016,unknown
G010C803,G900D913,G900C451,16F061,2,2016,unknown
G010C814,G900D913,G900C451,16F061,1,2016,unknown
G010C816,G900D913,G900C451,16F061,1,2016,unknown
G010C914,G900D913,G900C451,16F061,1,2016,unknown
G010D064,G900D913,G900C451,16F061,1,2016,unknown
G010D137,G900D913,G900C451,16F061,2,2016,unknown
G010D146,G900D913,G900C451,16F061,2,2016,unknown
G010D297,G900D913,G900C451,16F061,1,2016,unknown
G010D331,G900D913,G900C451,16F061,1,2016,unknown
G010D347,G900D913,G900C451,16F061,1,2016,unknown
G010D459,G900D913,G900C451,16F061,1,2016,unknown
G010D654,G900D913,G900C451,16F061,2,2016,unknown
G010D715,G900D913,G900C451,16F061,2,2016,unknown
G010D778,G900D913,G900C451,16F061,1,2016,unknown
G010D955,G900D913,G900C451,16F061,2,2016,unknown
G010D989,G900D913,G900C451,16F061,2,2016,unknown
G0100161,G900D913,G900C451,16F061,2,2016,unknown
G0100162,G900D913,G900C451,16F061,1,2016,unknown
G010A020,G900D913,G900A803,16F062,2,2016,unknown
G010A074,G900D913,G900A803,16F062,2,2016,unknown
G010A206,G900D913,G900A803,16F062,1,2016,unknown
G010A217,G900D913,G900A803,16F062,2,2016,unknown
G010A229,G900D913,G900A803,16F062,2,2016,unknown
G010A331,G900D913,G900A803,16F062,2,2016,unknown
G010A342,G900D913,G900A803,16F062,1,2016,unknown
G010A382,G900D913,G900A803,16F062,2,2016,unknown
G010A451,G900D913,G900A803,16F062,1,2016,unknown
G010A674,G900D913,G900A803,16F062,1,2016,unknown
G010A701,G900D913,G900A803,16F062,1,2016,unknown
G010A741,G900D913,G900A803,16F062,1,2016,unknown
G010A797,G900D913,G900A803,16F062,1,2016,unknown
G010A802,G900D913,G900A803,16F062,2,2016,unknown
G010A887,G900D913,G900A803,16F062,1,2016,unknown
G010B092,G900D913,G900A803,16F062,1,2016,unknown
G010B140,G900D913,G900A803,16F062,2,2016,unknown
G010B206,G900D913,G900A803,16F062,1,2016,unknown
G010B233,G900D913,G900A803,16F062,2,2016,unknown
G010B272,G900D913,G900A803,16F062,1,2016,unknown
G010B324,G900D913,G900A803,16F062,2,2016,unknown
G010B649,G900D913,G900A803,16F062,1,2016,unknown
G010B693,G900D913,G900A803,16F062,1,2016,unknown
G010B707,G900D913,G900A803,16F062,2,2016,unknown
G010B732,G900D913,G900A803,16F062,2,2016,unknown
G010B750,G900D913,G900A803,16F062,1,2016,unknown
G010B772,G900D913,G900A803,16F062,2,2016,unknown
G010B853,G900D913,G900A803,16F062,1,2016,unknown
G010C118,G900D913,G900A803,16F062,1,2016,unknown
G010C199,G900D913,G900A803,16F062,1,2016,unknown
G010C302,G900D913,G900A803,16F062,1,2016,unknown
G010C337,G900D913,G900A803,16F062,1,2016,unknown
G010C463,G900D913,G900A803,16F062,2,2016,unknown
G010C490,G900D913,G900A803,16F062,2,2016,unknown
G010C512,G900D913,G900A803,16F062,1,2016,unknown
G010C596,G900D913,G900A803,16F062,2,2016,unknown
G010C649,G900D913,G900A803,16F062,1,2016,unknown
G010D004,G900D913,G900A803,16F062,1,2016,unknown
G010D033,G900D913,G900A803,16F062,2,2016,unknown
G010D111,G900D913,G900A803,16F062,1,2016,unknown
G010D279,G900D913,G900A803,16F062,2,2016,unknown
G010D296,G900D913,G900A803,16F062,1,2016,unknown
G010D313,G900D913,G900A803,16F062,1,2016,unknown
G010D693,G900D913,G900A803,16F062,1,2016,unknown
G010D757,G900D913,G900A803,16F062,1,2016,unknown
G010D814,G900D913,G900A803,16F062,2,2016,unknown
G010D860,G900D913,G900A803,16F062,2,2016,unknown
G010D876,G900D913,G900A803,16F062,2,2016,unknown
G010D880,G900D913,G900A803,16F062,1,2016,unknown
G0100160,G900D913,G900A803,16F062,1,2016,unknown
G010A223,G900C782,G900B006,16F071,1,2016,unknown
G010A397,G900C782,G900B006,16F071,1,2016,unknown
G010A458,G900C782,G900B006,16F071,1,2016,unknown
G010A488,G900C782,G900B006,16F071,2,2016,unknown
G010A489,G900C782,G900B006,16F071,2,2016,unknown
G010A626,G900C782,G900B006,16F071,2,2016,unknown
G010A676,G900C782,G900B006,16F071,1,2016,unknown
G010A799,G900C782,G900B006,16F071,2,2016,unknown
G010B004,G900C782,G900B006,16F071,2,2016,unknown
G010B289,G900C782,G900B006,16F071,2,2016,unknown
G010B509,G900C782,G900B006,16F071,1,2016,unknown
G010B547,G900C782,G900B006,16F071,1,2016,unknown
G010B595,G900C782,G900B006,16F071,1,2016,unknown
G010B654,G900C782,G900B006,16F071,2,2016,unknown
G010B659,G900C782,G900B006,16F071,1,2016,unknown
G010B703,G900C782,G900B006,16F071,1,2016,unknown
G010C011,G900C782,G900B006,16F071,2,2016,unknown
G010C141,G900C782,G900B006,16F071,1,2016,unknown
G010C294,G900C782,G900B006,16F071,2,2016,unknown
G010C427,G900C782,G900B006,16F071,2,2016,unknown
G010C469,G900C782,G900B006,16F071,2,2016,unknown
G010C603,G900C782,G900B006,16F071,2,2016,unknown
G010C674,G900C782,G900B006,16F071,2,2016,unknown
G010C761,G900C782,G900B006,16F071,2,2016,unknown
G010C785,G900C782,G900B006,16F071,1,2016,unknown
G010C810,G900C782,G900B006,16F071,2,2016,unknown
G010C888,G900C782,G900B006,16F071,2,2016,unknown
G010C906,G900C782,G900B006,16F071,2,2016,unknown
G010C951,G900C782,G900B006,16F071,1,2016,unknown
G010D036,G900C782,G900B006,16F071,2,2016,unknown
G010D053,G900C782,G900B006,16F071,2,2016,unknown
G010D102,G900C782,G900B006,16F071,1,2016,unknown
G010D307,G900C782,G900B006,16F071,1,2016,unknown
G010D639,G900C782,G900B006,16F071,2,2016,unknown
G0100082,G900C782,G900B006,16F071,2,2016,unknown
G0100083,G900C782,G900B006,16F071,2,2016,unknown
G0100084,G900C782,G900B006,16F071,2,2016,unknown
G010A113,G900C782,G900C812,16F072,2,2016,unknown
G010A154,G900C782,G900C812,16F072,1,2016,unknown
G010A357,G900C782,G900C812,16F072,2,2016,unknown
G010A686,G900C782,G900C812,16F072,1,2016,unknown
G010A756,G900C782,G900C812,16F072,2,2016,unknown
G010B095,G900C782,G900C812,16F072,1,2016,unknown
G010B385,G900C782,G900C812,16F072,2,2016,unknown
G010B510,G900C782,G900C812,16F072,2,2016,unknown
G010C231,G900C782,G900C812,16F072,2,2016,unknown
G010C667,G900C782,G900C812,16F072,2,2016,unknown
G010C681,G900C782,G900C812,16F072,1,2016,unknown
G010C919,G900C782,G900C812,16F072,2,2016,unknown
G010D277,G900C782,G900C812,16F072,2,2016,unknown
G010D364,G900C782,G900C812,16F072,1,2016,unknown
G010D753,G900C782,G900C812,16F072,2,2016,unknown
G010D898,G900C782,G900C812,16F072,1,2016,unknown
G0100027,G900C782,G900C812,16F072,2,2016,unknown
G010A009,G900B788,G900C746,16F081,1,2016,unknown
G010A125,G900B788,G900C746,16F081,1,2016,unknown
G010A147,G900B788,G900C746,16F081,1,2016,unknown
G010A233,G900B788,G900C746,16F081,1,2016,unknown
G010A276,G900B788,G900C746,16F081,1,2016,unknown
G010A394,G900B788,G900C746,16F081,1,2016,unknown
G010A412,G900B788,G900C746,16F081,2,2016,unknown
G010A415,G900B788,G900C746,16F081,1,2016,unknown
G010A420,G900B788,G900C746,16F081,1,2016,unknown
G010A431,G900B788,G900C746,16F081,1,2016,unknown
G010A533,G900B788,G900C746,16F081,1,2016,unknown
G010A563,G900B788,G900C746,16F081,2,2016,unknown
G010A823,G900B788,G900C746,16F081,2,2016,unknown
G010A871,G900B788,G900C746,16F081,2,2016,unknown
G010A940,G900B788,G900C746,16F081,1,2016,unknown
G010A948,G900B788,G900C746,16F081,2,2016,unknown
G010A969,G900B788,G900C746,16F081,2,2016,unknown
G010B306,G900B788,G900C746,16F081,2,2016,unknown
G010B470,G900B788,G900C746,16F081,1,2016,unknown
G010B501,G900B788,G900C746,16F081,1,2016,unknown
G010B515,G900B788,G900C746,16F081,2,2016,unknown
G010B556,G900B788,G900C746,16F081,2,2016,unknown
G010B598,G900B788,G900C746,16F081,1,2016,unknown
G010B614,G900B788,G900C746,16F081,2,2016,unknown
G010B713,G900B788,G900C746,16F081,2,2016,unknown
G010B741,G900B788,G900C746,16F081,2,2016,unknown
G010B801,G900B788,G900C746,16F081,2,2016,unknown
G010B822,G900B788,G900C746,16F081,2,2016,unknown
G010B964,G900B788,G900C746,16F081,1,2016,unknown
G010C022,G900B788,G900C746,16F081,2,2016,unknown
G010C037,G900B788,G900C746,16F081,1,2016,unknown
G010C055,G900B788,G900C746,16F081,1,2016,unknown
G010C130,G900B788,G900C746,16F081,1,2016,unknown
G010C157,G900B788,G900C746,16F081,1,2016,unknown
G010C281,G900B788,G900C746,16F081,1,2016,unknown
G010C346,G900B788,G900C746,16F081,2,2016,unknown
G010C386,G900B788,G900C746,16F081,1,2016,unknown
G010C397,G900B788,G900C746,16F081,2,2016,unknown
G010C925,G900B788,G900C746,16F081,2,2016,unknown
G010C964,G900B788,G900C746,16F081,2,2016,unknown
G010D189,G900B788,G900C746,16F081,1,2016,unknown
G010D200,G900B788,G900C746,16F081,1,2016,unknown
G010D222,G900B788,G900C746,16F081,1,2016,unknown
G010D263,G900B788,G900C746,16F081,1,2016,unknown
G010D300,G900B788,G900C746,16F081,1,2016,unknown
G010D374,G900B788,G900C746,16F081,2,2016,unknown
G010D400,G900B788,G900C746,16F081,1,2016,unknown
G010D823,G900B788,G900C746,16F081,2,2016,unknown
G010D856,G900B788,G900C746,16F081,1,2016,unknown
G010D997,G900B788,G900C746,16F081,1,2016,unknown
G010A081,G900B788,G900C084,16F082,1,2016,unknown
G010A215,G900B788,G900C084,16F082,2,2016,unknown
G010A236,G900B788,G900C084,16F082,1,2016,unknown
G010A263,G900B788,G900C084,16F082,2,2016,unknown
G010A292,G900B788,G900C084,16F082,1,2016,unknown
G010A353,G900B788,G900C084,16F082,1,2016,unknown
G010A408,G900B788,G900C084,16F082,1,2016,unknown
G010A433,G900B788,G900C084,16F082,1,2016,unknown
G010A492,G900B788,G900C084,16F082,2,2016,unknown
G010A503,G900B788,G900C084,16F082,1,2016,unknown
G010A811,G900B788,G900C084,16F082,2,2016,unknown
G010A814,G900B788,G900C084,16F082,2,2016,unknown
G010A875,G900B788,G900C084,16F082,2,2016,unknown
G010A881,G900B788,G900C084,16F082,2,2016,unknown
G010A882,G900B788,G900C084,16F082,2,2016,unknown
G010A938,G900B788,G900C084,16F082,1,2016,unknown
G010A956,G900B788,G900C084,16F082,1,2016,unknown
G010A988,G900B788,G900C084,16F082,1,2016,unknown
G010B030,G900B788,G900C084,16F082,1,2016,unknown
G010B102,G900B788,G900C084,16F082,2,2016,unknown
G010B180,G900B788,G900C084,16F082,1,2016,unknown
G010B588,G900B788,G900C084,16F082,1,2016,unknown
G010B914,G900B788,G900C084,16F082,2,2016,unknown
G010B927,G900B788,G900C084,16F082,1,2016,unknown
G010B999,G900B788,G900C084,16F082,1,2016,unknown
G010C137,G900B788,G900C084,16F082,2,2016,unknown
G010C225,G900B788,G900C084,16F082,2,2016,unknown
G010C227,G900B788,G900C084,16F082,2,2016,unknown
G010C341,G900B788,G900C084,16F082,1,2016,unknown
G010C365,G900B788,G900C084,16F082,1,2016,unknown
G010C410,G900B788,G900C084,16F082,2,2016,unknown
G010C424,G900B788,G900C084,16F082,1,2016,unknown
G010C444,G900B788,G900C084,16F082,2,2016,unknown
G010C492,G900B788,G900C084,16F082,1,2016,unknown
G010C502,G900B788,G900C084,16F082,2,2016,unknown
G010C578,G900B788,G900C084,16F082,1,2016,unknown
G010C589,G900B788,G900C084,16F082,2,2016,unknown
G010C631,G900B788,G900C084,16F082,1,2016,unknown
G010C647,G900B788,G900C084,16F082,2,2016,unknown
G010C665,G900B788,G900C084,16F082,2,2016,unknown
G010C783,G900B788,G900C084,16F082,2,2016,unknown
G010C982,G900B788,G900C084,16F082,2,2016,unknown
G010C990,G900B788,G900C084,16F082,2,2016,unknown
G010D037,G900B788,G900C084,16F082,1,2016,unknown
G010D162,G900B788,G900C084,16F082,1,2016,unknown
G010D257,G900B788,G900C084,16F082,2,2016,unknown
G010D357,G900B788,G900C084,16F082,2,2016,unknown
G010D451,G900B788,G900C084,16F082,1,2016,unknown
G010D572,G900B788,G900C084,16F082,2,2016,unknown
G010D752,G900B788,G900C084,16F082,1,2016,unknown
G010D824,G900B788,G900C084,16F082,2,2016,unknown
G010D858,G900B788,G900C084,16F082,2,2016,unknown
G010D905,G900B788,G900C084,16F082,2,2016,unknown
G010D912,G900B788,G900C084,16F082,2,2016,unknown
G010D991,G900B788,G900C084,16F082,2,2016,unknown
G010D998,G900B788,G900C084,16F082,2,2016,unknown
G0100065,G900B788,G900C084,16F082,1,2016,unknown
G0100066,G900B788,G900C084,16F082,2,2016,unknown
G010A031,G900C169,G900A471,16F091,1,2016,unknown
G010A112,G900C169,G900A471,16F091,2,2016,unknown
G010A158,G900C169,G900A471,16F091,1,2016,unknown
G010A286,G900C169,G900A471,16F091,2,2016,unknown
G010A301,G900C169,G900A471,16F091,1,2016,unknown
G010A313,G900C169,G900A471,16F091,2,2016,unknown
G010A359,G900C169,G900A471,16F091,2,2016,unknown
G010A392,G900C169,G900A471,16F091,1,2016,unknown
G010A466,G900C169,G900A471,16F091,1,2016,unknown
G010A510,G900C169,G900A471,16F091,2,2016,unknown
G010A538,G900C169,G900A471,16F091,2,2016,unknown
G010A644,G900C169,G900A471,16F091,1,2016,unknown
G010A844,G900C169,G900A471,16F091,1,2016,unknown
G010A869,G900C169,G900A471,16F091,2,2016,unknown
G010A925,G900C169,G900A471,16F091,1,2016,unknown
G010B011,G900C169,G900A471,16F091,1,2016,unknown
G010B118,G900C169,G900A471,16F091,2,2016,unknown
G010B232,G900C169,G900A471,16F091,2,2016,unknown
G010B504,G900C169,G900A471,16F091,1,2016,unknown
G010B528,G900C169,G900A471,16F091,1,2016,unknown
G010B575,G900C169,G900A471,16F091,2,2016,unknown
G010B590,G900C169,G900A471,16F091,2,2016,unknown
G010B724,G900C169,G900A471,16F091,2,2016,unknown
G010B886,G900C169,G900A471,16F091,2,2016,unknown
G010B938,G900C169,G900A471,16F091,1,2016,unknown
G010C047,G900C169,G900A471,16F091,2,2016,unknown
G010C071,G900C169,G900A471,16F091,1,2016,unknown
G010C333,G900C169,G900A471,16F091,2,2016,unknown
